I08D;O;"And. mäßig kompl. Eingriffe an Hüftgelenk und Femur mit kompl. Eingriff od. äußerst schweren CC, oh. Osteotomie od. Muskel- / Gelenkplastik, od. oh. kompl. Eingr., oh. äuß. schw. CC, mit best. Beckenrep., oh. Osteotomie od. Muskel- / 
Gelenkplastik";2,324;;13,3;3;0,352;26;0,074;0,098;;
I08E;O;And. mäßig kompl. Eingr. an Hüftgel. und Femur m. kompl. Eingr. od. äuß. schw. CC ohne best. Beckenrep. mit Osteotomie od. Muskel- / Gelenkplastik od. ohne kompl. Eingr., ohne äuß. schw. CC, mit Osteot. od. Muskel- / Gelenkplastik, oh. best. Beckenrep.;2,114;;8,3;2;0,306;16;0,078;0,099;;
I08F;O;And. Eingr. an Hüftgel. und Femur oh. kompl. Mehrfacheingr., oh. sehr kompl. Diagn., oh. kompl. Eingr., oh. äußerst schw. CC, oh. Osteot. od. Muskel- / Gelenkpl., oh. mäßig kompl. Eingr. und m. Knochentranspl. und -transp. am dist. Femur od. Revision;1,770;;10,8;3;0,279;20;0,073;0,095;;
I08G;O;And. Eingr. Hüftgel. u. Femur od. Ers. Hüftgel. m. Eingr. an oberer Extremität od WS, oh. mäßig komplexer Eingriff, oh. Knochentransplantation und -transposition am distalen Femur oder Revision ohne Wechsel Endoprothetik Hüfte;0,954;;4,6;1;0,354;10;0,075;0,088;;
I09A;O;Bestimmte Eingriffe an der Wirbelsäule, mit sehr kompl. Osteosynthese und äuß. schw. CC od. mehrz. kompl. Eingr. od. kompl. Eingr. m. WK-Ersatz. od. versch. kompl. Eing. an mehreren Seg.;5,788;;19,8;6;0,368;36;0,091;0,124;;
I09B;O;Bestimmte Eingriffe an der Wirbelsäule, ohne sehr kompl. Osteosynth., ohne mehrz. kompl. Eingr., mit kompl. Osteosynth. und äußerst schw. CC;5,227;;20,4;6;0,419;38;0,100;0,137;;
I09C;O;Bestimmte Eingriffe an der Wirbelsäule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., m. best. Eingr. am Schädel, Gehirn, Rückenm. od. WS;4,522;;14,7;4;0,351;27;0,084;0,112;;
I09D;O;Bestimmte Eingriffe an der Wirbelsäule, ohne kompl. Eingr., ohne WK-Ersatz, ohne versch. kompl. Eingr. an mehreren Seg., mit best. aufw. WS-Eingr., mit best. Kyphopl., ohne best. Eingr. an Schädel, Gehirn, Rückenm. od. WS;3,241;;11,3;3;0,298;21;0,074;0,097;;
I09E;O;"Bestimmte Eingriffe an der Wirbelsäule, ohne best. aufw. WS-Eingr., mit best. WS-Osteosynthesen, od. bei Para- / 
Tetraplegie od. bei HWS-Fraktur, od. m. intervertebrale Cages > 2 Seg.";2,655;;9,3;2;0,323;18;0,073;0,094;;
I09F;O;"Bestimmte Eingriffe an der Wirbelsäule, ohne best. aufw. WS-Eingr., ohne best. WS-Osteosynthesen, ohne Para- / 
Tetraplegie ohne HWS-Fraktur, ohne intervertebrale 
Cages > 2 Seg.";2,115;;8,3;2;0,287;17;0,073;0,093;;
I10A;O;Andere Eingriffe an der Wirbelsäule mit bestimmtem Eingriff an Rückenmark, Spinalkanal, Wirbelsäule, Rumpf mit äußerst schwerem CC;3,390;;16,1;4;0,420;32;0,092;0,123;;
I10B;O;Andere Eingriffe an der Wirbelsäule mit best. kompl. Eingr. od. Halotraktion od. Para- / Tetraplegie, od. Wirbelfraktur mit bestimmten Eingriffen an Wirbelsäule, Spinalkanal und Bandscheibe ohne äußerst schw. CC;1,981;;9,5;2;0,324;19;0,072;0,093;;
I10C;O;Andere Eingriffe an der Wirbelsäule mit kompl. Eingriff an d. Wirbelsäule, mit intervertebralem Cage 1 Seg. od. bei best. Spinalkanalstenose od. best. Bandscheibenschäden;1,528;;6,4;1;0,317;12;0,070;0,086;;
I10D;O;Andere Eingriffe an der Wirbelsäule mit kompl. Eingriff an d. Wirbelsäule, ohne intervertebralem Cage 1 Seg., ohne best. Spinalkanalstenose, ohne Bandscheibenschäden;1,436;;7,8;2;0,242;15;0,066;0,083;;
I10E;O;Andere Eingriffe an der Wirbelsäule, ohne kompl. Eingr. an d. WS, ohne äuß. schw. CC, ohne Halotraktion, außer bei Para- / Tetraplegie, ohne Wirbelfraktur, mit mäßig kompl. Eingriff;1,233;;6,8;1;0,729;13;0,067;0,083;;
I10F;O;"Andere Eingriffe an der Wirbelsäule, ohne kompl. Eingriff, ohne äuß. schw. CC, ohne Halotraktion, auß. bei Para- / 
Tetraplegie, ohne Wirbelfraktur, ohne mäßig kompl. Eingriff, mit wenig kompl. Eingriff";0,957;;3,6;1;0,268;9;0,071;0,079;;
I10G;O;"Andere Eingriffe an der Wirbelsäule, ohne kompl. Eingriff, ohne äuß. schw. CC, ohne Halotraktion, auß. bei Para- / 
Tetraplegie, ohne Wirbelfraktur, ohne mäßig kompl. Eingriff,ohne wenig kompl. Eingriff";0,583;;2,9;1;0,182;7;0,078;0,083;;
I11Z;O;Eingriffe zur Verlängerung einer Extremität;2,775;;12,1;3;0,318;24;0,073;0,097;;
I12A;O;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit äußerst schweren CC;3,305;;20,7;6;0,339;38;0,080;0,109;;
I12B;O;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, mit Revision des Kniegelenkes oder Osteomyelitis, Alter < 16 Jahre;2,162;;15,2;4;0,297;30;0,068;0,092;;
I12C;O;Knochen- und Gelenkinfektion / -entzündung mit verschiedenen Eingriffen am Muskel-Skelett-System und Bindegewebe mit schweren CC, ohne Revision des Kniegelenkes, ohne Osteomyelitis, Alter > 15 Jahre;1,367;;9,3;2;0,289;20;0,065;0,084;;
I13A;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufwändiger Osteosynthese mit komplizierenden Eingriffen am Humerus;3,271;;16,6;5;0,271;30;0,069;0,093;;
I13B;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Mehrfacheingriff oder aufwändiger Osteosynthese ohne komplizierenden Eingriffen am Humerus;2,526;;12,7;3;0,310;24;0,068;0,090;;
I13C;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit best. Mehrfacheingr. od. kompl. Diagn. od. best. kompl. Osteotomie bei kompl. Eingriff od. schw. Weichteilschaden, oder bestimmte Eingriffe bei Endoprothese der oberen Extremität;2,056;;10,4;2;0,339;21;0,068;0,089;;
I13D;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit komplexem Eingriff oder schwerem Weichteilschaden oder komplexer Osteotomie bei mäßig komplexem Eingriff oder Pseudarthrose;1,635;;8,2;2;0,274;16;0,070;0,089;;
I13E;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk mit mäßig komplexem Eingriff oder bei Pseudarthrose;1,340;;7,6;2;0,233;16;0,065;0,081;;
I13F;O;Bestimmte Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk, ohne aufwändige Osteosynthese, ohne Mehrfacheingriff, ohne komplexe Diagnose, ohne komplexe Prozedur, ohne schweren Weichteilschaden, ohne mäßig komplexen Eingriff, ohne Pseudarthrose;0,985;;5,3;1;0,443;12;0,068;0,081;;
I14Z;O;Revision eines Amputationsstumpfes;1,542;;13,4;3;0,290;28;0,061;0,081;;
I15A;O;Operationen am Hirn- und Gesichtsschädel, mit bestimmtem intrakraniellen Eingriff oder außer Materialentfernung, Alter < 16 Jahre;2,918;;7,6;2;0,502;15;0,138;0,174;;
I15B;O;Operationen am Hirn- und Gesichtsschädel, ohne bestimmten intrakraniellen Eingriff, Alter > 15 Jahre oder Materialentfernung;1,910;;7,1;1;0,474;16;0,094;0,118;;
I16Z;O;Andere Eingriffe am Schultergelenk oder an der Klavikula, oder offene Repositionen bei einer Klavikulafraktur;0,839;;3,6;1;0,227;7;0,072;0,080;;
I17Z;O;Operationen am Gesichtsschädel;1,464;;6,4;1;0,374;14;0,081;0,101;;
I18A;O;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter < 16 Jahre oder mit mäßig komplexem Eingriff oder mit beidseitigem Eingriff am Kniegelenk;0,873;;3,9;1;0,278;9;0,073;0,083;;
I18B;O;Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter > 15 Jahre, ohne mäßig komplexen Eingriff, ohne beidseitigen Eingriff am Kniegelenk;0,635;;3,0;1;0,164;6;0,072;0,077;;
I20A;O;Eingriffe am Fuß, mit mehreren hochkomplexen Eingriffen, mit hochkomplexem Eingriff und komplexer Diagnose, mit Teilwechsel Endoprothese des unteren Sprunggelenks oder mit bestimmter Arthrodese;2,530;;14,2;4;0,257;28;0,063;0,085;;
I20B;O;Eingriffe am Fuß, mit mehreren komplexen Eingriffen, mit hochkomplexem Eingriff, bei Zerebralparese, mit Teilwechsel Endoprothese d. unteren Sprunggelenks, mit komplexem Eingriff bei komplexer Diagnose, mit Eingriff an Sehnen des Rückfußes;1,878;;10,6;3;0,241;21;0,064;0,083;;
I20C;O;Eingr. am Fuß oh. mehr. kompl. Eingr., m. kompl. Eingr. od. schw. Weichteilsch. od. Osteomyelitis / Arthritis od. Eingr. Großz. m. kompl. Eingr. an mehr. Strah., m. Knochentx, m. Impl. Zehengel. od. bei Kalka., od. Einz. Mehrf. > 3 Mittelf.- / Zehenstr.;1,171;;6,0;1;0,552;14;0,064;0,079;;
I20D;O;Eingriffe am Fuß ohne komplexe Eingriffe, mit Eingriff an mehr als einem Strahl oder chronischer Polyarthritis;0,980;;4,6;1;0,352;10;0,066;0,078;;
I20E;O;Eingriffe am Fuß ohne komplexen Eingriff, Alter < 16 Jahre;0,887;;3,5;1;0,348;7;0,088;0,098;;
I20F;O;Eingriffe am Fuß ohne komplexen Eingriff, Alter > 15 Jahre;0,809;;3,8;1;0,253;8;0,069;0,078;;
I21Z;O;Lokale Exzision und Entfernung von Osteosynthesematerial an Hüftgelenk, Femur und Wirbelsäule oder komplexe Eingriffe an Ellenbogengelenk und Unterarm oder bestimmte Eingriffe an der Klavikula;0,929;;3,9;1;0,270;9;0,072;0,082;;
I22A;O;Gewebe- / Hauttransplantation, außer an der Hand, mit großfläch. Gewebetransplantation, mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, schwerem Weichteilschaden oder komplexer Gewebetransplantation mit schweren CC;4,007;;21,5;6;0,308;39;0,070;0,096;;
I22B;O;Gewebe- / Hauttransplantation, außer an der Hand, mit kleinflächiger Gewebetransplantation od. mit großflächiger Gewebetransplantation ohne kompliz. Konst., oh. Eingr. an mehreren Lokal., oh. schw. Weichteilschaden, oh. kompl. Gewebetranspl. m. schw. CC;3,292;;21,4;6;0,298;39;0,068;0,093;;
I23A;O;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule mit komplizierendem Eingriff am Knochen;0,792;;3,2;1;0,207;7;0,075;0,081;;
I23B;O;Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk, Femur und Wirbelsäule ohne komplizierenden Eingriff am Knochen;0,694;;3,0;1;0,222;6;0,074;0,080;;
I24Z;O;Arthroskopie einschließlich Biopsie oder andere Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm;0,601;;2,7;1;0,149;6;0,076;0,080;;
I26Z;O;"Intensivmedizinische Komplexbehandlung > 588 / 552 
Aufwandspunkte oder hochaufwändiges Implantat bei hochkomplexer Gewebe- / Hauttransplantation";10,264;;31,5;9;0,872;49;0,277;;x;x
I27A;O;Eingriffe am Weichteilgewebe oder kleinflächige Gewebetransplantationen mit bestimmter Diagnose und bestimmtem Eingriff, oder mit äußerst schweren CC oder bösartiger Neubildung und schweren CC und bestimmter Diagnose und komplexe Eingr.;3,944;;14,9;4;0,486;30;0,114;0,153;;
I27B;O;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., ohne best. Diagn. und best. Eingriff, ohne äuß. schw. CC oder bösartige Neub. und schw. CC, ohne schw. CC und mit bösartiger Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.;3,147;;16,8;5;0,345;33;0,086;0,116;;
I27C;O;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., oh. best. Diagnose und best. Eingriff, oh. äußerst schw. CC oder bösartige Neub. und schw. CC, mit schw. CC u. mit bösartige Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.;1,513;;8,3;2;0,298;19;0,075;0,096;;
I27D;O;Eingr. am Weichteilg. oder kleinfl. Gewebetransplant., oh. best. Diagnose und best. Eingriff, oh. äußerst schw. CC oder bösartige Neub. und schw. CC, oh. schw. CC und oh. bösartige Neub. bei best. Eingr. am Weichteilgew. od. kleinfl. Gewebetransplant.;0,926;;4,4;1;0,385;10;0,072;0,084;;
I28A;O;Komplexe Eingriffe am Bindegewebe;2,064;;9,3;2;0,405;20;0,092;0,118;;
I28B;O;Mäßig komplexe Eingriffe am Bindegewebe;1,385;;9,4;2;0,331;21;0,074;0,095;;
I28C;O;Andere Eingriffe am Bindegewebe;0,814;;4,2;1;0,270;10;0,070;0,081;;
I29A;O;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, bei komplizierender Diagnose oder Eingriff an mehreren Lokalisationen;1,372;;5,4;1;0,275;12;0,071;0,086;;
I29B;O;Komplexe Eingriffe am Schultergelenk oder bestimmte Osteosynthesen an der Klavikula, ohne komplizierende Diagnose oder ohne Eingriff an mehreren Lokalisationen;1,062;;3,9;1;0,269;8;0,074;0,084;;
I30Z;O;Komplexe Eingriffe am Kniegelenk oder arthroskopische Eingriffe am Hüftgelenk;1,142;;4,3;1;0,367;9;0,071;0,083;;
I31A;O;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand, mit aufwändigen Eingriffen am Unterarm;2,178;;9,6;2;0,308;19;0,067;0,087;;
I31B;O;Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand;1,387;;5,6;1;0,590;13;0,071;0,086;;
I32A;O;Eingr. an Handgelenk u. Hand mit mehrzeitigem kompl. od. mäßig kompl. Eingr. od. mit Komplexbehandl. Hand od. mit aufwändigem rekonstruktiven Eingr. bei angeborener Fehlbildung der Hand oder mit best. gefäßgestielten Knochentx. bei Pseudarthrose der Hand;2,307;;11,7;3;0,280;24;0,147;0,088;;
I32B;O;Eingr. an Handgel. und Hand ohne mehrz. Eingr., oh. Komplexb. Hand, ohne aufw. rekonstr. Eingr., mit kompl. Eingr. od. b. angeb. Anomalie d. Hand od. Pseudarthr., Alter < 6 J. od. kompl. Eingr. b. angeb. Fehlb. d. Hand u. Alter < 16 J.;1,489;;5,8;1;0,360;12;0,086;0,105;;
I32C;O;Eingr. an Handg. und Hand oh. mehrz. Eingr., oh. Komplexb. Hand, mit kompl. Eingr. od. bei angeb. Anomalie d. Hand od. Pseudarthr., Alter > 5 J. od. oh. kompl. Eingr. b. angeb. Fehlb. d. Hand und Alter < 16 J., mit best. Eingr. od. kompl. Diag.;1,629;;8,3;2;0,254;18;0,064;0,082;;
I32D;O;Eingriffe an Handgelenk und Hand mit komplexem Eingriff, ohne komplexe Diagnose oder ohne sehr komplexen Eingriff, oder mit komplexer Diagnose oder mit bestimmtem oder beidseitigem Eingriff;1,056;;4,0;1;0,416;9;0,073;0,083;;
I32E;O;Mäßig komplexe Eingriffe an Handgelenk und Hand, Alter < 6 Jahre;0,832;;3,0;1;0,284;6;0,099;0,106;;
I32F;O;Mäßig komplexe Eingriffe an Handgelenk und Hand, Alter > 5 Jahre;0,827;;3,2;1;0,249;7;0,077;0,084;;
I32G;O;Eingriffe an Handgelenk und Hand ohne komplexe oder mäßig komplexe Eingriffe;0,655;;2,8;1;0,186;6;0,079;0,084;;
I33Z;O;Rekonstruktion von Extremitätenfehlbildungen;3,472;;10,1;2;0,406;19;0,085;0,110;;
I34Z;O;Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;3,530;;27,1;;;42;0,069;0,096;;
I36Z;O;Beidseitige Implantation einer Endoprothese an Hüft- und/oder Kniegelenk;3,267;;14,2;4;0,283;26;0,070;0,093;;
I37Z;O;Resezierender Eingriff am Becken bei bösartiger Neubildung des Beckens oder Mehretageneingriffe an der unteren Extremität;6,984;;27,0;8;0,549;45;0,222;0,177;;
I39Z;O;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mehr als 8 Bestrahlungen;3,794;;22,0;6;0,526;39;0,168;;x;x
I41Z;A;Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;1,914;;21,5;;;34;0,062;0,085;;
I42Z;A;Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;1,197;;12,5;;;20;0,066;0,088;;x
I43A;O;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, mit äußerst schweren CC;5,007;;22,7;7;0,340;40;0,084;0,115;;
I43B;O;Implantation oder Wechsel bestimmter Endoprothesen am Knie- oder am Ellenbogengelenk oder Prothesenwechsel am Schulter- oder am Sprunggelenk, ohne äußerst schwere CC;3,270;;12,9;3;0,326;21;0,071;0,094;;
I44A;O;Implantation einer bikondylären Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, mit äußerst schweren CC oder Korrektur einer Brustkorbdeformität;3,532;;15,9;4;0,423;29;0,093;0,125;;
I44B;O;Implantation einer bikondylären Endoprothese oder andere Endoprothesenimplantation / -revision am Kniegelenk, ohne äußerst schweren CC oder ohne Korrektur einer Brustkorbdeformität;2,377;;11,4;3;0,282;17;0,069;0,091;;
I44C;O;Verschiedene Endoprotheseneingriffe am Kniegelenk;1,944;;9,8;2;0,320;16;0,069;0,089;;
I45A;O;Implantation und Ersatz einer Bandscheibenendoprothese, mehr als ein Segment;3,146;;5,8;1;0,321;11;0,077;0,094;;
I45B;O;Implantation und Ersatz einer Bandscheibenendoprothese, weniger als 2 Segmente;2,201;;6,0;1;0,304;11;0,071;0,087;;
I46A;O;Prothesenwechsel am Hüftgelenk mit äußerst schweren CC oder Eingriff an mehreren Lokalisationen;4,846;;23,4;7;0,378;41;0,090;0,124;;
I46B;O;Prothesenwechsel am Hüftgelenk ohne äußerst schwere CC, ohne Eingriff an mehreren Lokalisationen;2,751;;14,1;4;0,290;25;0,072;0,096;;
I47A;O;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre, mit komplizierendem Eingriff oder mit Implantation / Wechsel einer Radiuskopfprothese;2,485;;11,4;3;0,293;19;0,072;0,094;;
I47B;O;Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre, ohne komplizierenden Eingriff;2,230;;11,3;3;0,281;18;0,070;0,092;;
I50Z;O;Gewebe- / Hauttransplantation, außer an der Hand, ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne schweren Weichteilschaden, ohne äußerst schwere oder schwere CC;2,033;;13,7;4;0,252;28;0,064;0,086;;
I54Z;O;Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, weniger als 9 Bestrahlungen bei bösartiger Neubildung;1,569;;9,4;2;0,502;22;0,160;0,145;;x
I59Z;O;Andere Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk oder mäßig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm;0,743;;3,0;1;0,184;6;0,081;0,087;;
I60Z;M;Frakturen am Femurschaft, Alter < 3 Jahre;2,491;;17,1;5;0,402;30;0,099;0,133;;
I64A;M;Osteomyelitis, Alter < 16 Jahre;1,994;;11,7;3;0,485;27;0,116;0,153;;
I64B;M;Osteomyelitis, Alter > 15 Jahre, mit äußerst schweren oder schweren CC;1,245;;10,5;2;0,402;23;0,081;0,105;;
I64C;M;Osteomyelitis, Alter > 15 Jahre, ohne äußerst schwere oder schwere CC;0,690;;6,4;1;0,446;15;0,073;0,091;;
I65A;M;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, mit hochkomplexer Chemotherapie;1,454;;5,7;1;0,714;10;0,250;0,213;;x
I65B;M;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter < 17 Jahre oder mit äußerst schweren CC, ohne hochkomplexe Chemotherapie;1,055;;4,9;1;0,706;12;0,210;0,174;;x
I65C;M;Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter > 16 Jahre, ohne äußerst schwere CC;0,794;;5,8;1;0,498;14;0,093;0,113;;x
I66A;M;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, mit äußerst schweren CC;2,376;;16,7;5;0,382;32;0,096;0,130;;
I66B;M;Andere Erkrankungen des Bindegewebes, mehr als ein Belegungstag, ohne äußerst schwere CC oder Frakturen an Becken und Schenkelhals;0,869;;8,0;2;0,284;17;0,075;0,095;;
I66C;M;Andere Erkrankungen des Bindegewebes, ein Belegungstag;0,216;;1,0;;;;;;;
I68A;M;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, mehr als ein Belegungstag, mit schweren CC oder bei Para- / Tetraplegie, bei Diszitis oder infektiöser Spondylopathie;2,855;;25,5;8;0,310;44;0,077;0,105;;
I68B;M;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, mehr als ein Belegungstag, mit schw. CC oder bei Para- / Tetraplegie, Alter > 65 Jahre oder mit kompl. Diagnose außer bei Diszitis oder infektiöser Spondylopathie;1,299;;11,1;3;0,321;23;0,081;0,106;;
I68C;M;"Nicht operativ behandelte Erkrankungen und Verletzungen im WS-Bereich, mehr als ein Belegungstag, mit schw. CC, Alter > 65 Jahre od. äuß. schwere CC, außer bei Para- / 
Tetraplegie, ohne komplexe Diagnose, außer bei Diszitis od. infektiöser Spondylopathie";1,237;;11,3;3;0,303;23;0,075;0,099;;
I68D;M;"Nicht operativ behandelte Erkrankungen und Verl. im WS-Bereich, mehr als ein Belegungstag, bei and. Femurfraktur, Alt. < 65 J., mit schw. CC, oh. äuß. schw. CC, auß. b. 
Para- / Tetraplegie, auß. b. Diszitis od. infekt. Spondylopathie, oh. kompl. Diagn.";0,616;;5,9;1;0,444;13;0,071;0,087;;
I68E;M;Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich, ein Belegungstag;0,208;;1,0;;;;;;;
I69A;M;Knochenkrankheiten und spezifische Arthropathien mit komplexer Diagnose oder Muskel- und Sehnenerkrankungen bei Para- / Tetraplegie;0,837;;8,7;2;0,274;17;0,066;0,085;;
I69B;M;Knochenkrankheiten und spezifische Arthropathien ohne komplexe Diagnose;0,675;;6,6;1;0,469;15;0,070;0,087;;
I71A;M;"Muskel- und Sehnenerkrankungen außer bei Para- / 
Tetraplegie oder Verstauchung, Zerrung, Luxation an Hüftgelenk, Becken und Oberschenkel, mit Zerebralparese oder Kontraktur";0,715;;3,9;1;0,303;11;0,109;0,124;;
I71B;M;"Muskel- und Sehnenerkrankungen außer bei Para- / 
Tetraplegie oder Verstauchung, Zerrung, Luxation an Hüftgelenk, Becken und Oberschenkel, ohne Zerebralparese, ohne Kontraktur";0,552;;4,6;1;0,344;11;0,081;0,095;;
I72Z;M;Entzündung von Sehnen, Muskeln und Schleimbeuteln mit äußerst schweren oder schweren CC oder Frakturen am Femurschaft, Alter > 2 Jahre;1,263;;10,6;3;0,309;22;0,082;0,107;;
I73Z;M;Nachbehandlung bei Erkrankungen des Bindegewebes;0,623;;5,8;1;0,399;14;0,070;0,085;;
I74A;M;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß mit äußerst schweren oder schweren CC oder unspezifische Arthropathien;0,677;;6,0;1;0,435;14;0,076;0,093;;
I74B;M;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß ohne äußerst schwere oder schwere CC, Alter < 10 Jahre;0,526;;2,3;1;0,163;5;0,111;0,111;;
I74C;M;Verletzungen an Unterarm, Handgelenk, Hand oder Fuß ohne äußerst schwere oder schwere CC, Alter > 9 Jahre;0,483;;3,9;1;0,208;9;0,083;0,095;;
I75A;M;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk mit CC;0,945;;8,3;2;0,311;18;0,079;0,101;;
I75B;M;Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk ohne CC oder Entzündungen von Sehnen, Muskeln und Schleimbeuteln ohne äußerst schwere oder schwere CC;0,571;;5,2;1;0,354;12;0,075;0,090;;
I76A;M;Andere Erkrankungen des Bindegewebes mit komplizierender Diagnose oder äußerst schweren CC oder septische Arthritis mit äußerst schweren CC oder Alter < 16 Jahre;1,163;;9,5;2;0,365;21;0,081;0,105;;
I76B;M;Andere Erkrankungen des Bindegewebes ohne komplizierende Diagnose, ohne äußerst schwere CC oder septische Arthritis ohne äußerst schwere CC, Alter > 15 Jahre;0,591;;4,6;1;0,314;11;0,082;0,096;;
I77Z;M;Mäßig schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk;0,518;;4,7;1;0,306;11;0,076;0,089;;
I78Z;M;Leichte bis moderate Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk;0,468;;3,5;1;0,240;8;0,088;0,097;;
I79Z;M;Fibromyalgie;0,843;;10,0;2;0,279;19;0,059;0,076;;
I95Z;O;Implantation einer Tumorendoprothese oder Knochentotalersatz am Femur;6,543;;19,3;5;0,440;36;0,228;0,130;;
I97Z;A;Rheumatologische Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;1,556;;15,2;;;19;0,102;0,096;;
I98Z;O;Komplexe Vakuumbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe;6,258;;37,4;11;0,317;55;0,155;0,099;;
MDC 09 Krankheiten und Störungen an Haut, Unterhaut und Mamma;;;;;;;;;;;;
J01Z;O;Gewebetransplantation mit mikrovaskulärer Anastomosierung bei bösartiger Neubildung an Haut, Unterhaut und Mamma;4,112;;10,7;3;0,354;17;0,093;0,121;;
J02A;O;Hauttransplantation oder Lappenplastik an der unteren Extr. bei Ulkus od. Infektion / Entzündung od. ausgedehnte Lymphad. od. Gewebetranspl. mit mikrovask. Anastomos., mit äuß. schw. CC bei Para- / Tetraplegie od. mit kompl. Eingr.;5,148;;27,8;8;0,379;46;0,086;0,118;;
J02B;O;"Hauttranspl. od. Lappenpl. an d. unt. Extr. b. Ulkus/Infekt./
Entz. od. ausged. Lymphad. od. Gewebetranspl. m. mikrovask. Anastomos., m. äuß. schw. CC auß. b. Para- /
Tetrapl., oh. kompl. Eingr. od. oh. äuß. schw. CC, m. kompl. Eingr.";3,570;;21,7;6;0,346;40;0,078;0,107;;
J02C;O;Hauttransplantation oder Lappenplastik an der unteren Extremität bei Ulkus oder Infektion / Entzündung oder ausgedehnte Lymphadenektomie, ohne äußerst schwere CC, ohne komplexen Eingriff;2,129;;15,3;4;0,308;31;0,070;0,094;;
J03Z;O;Eingriffe an der Haut der unteren Extremität bei Ulkus oder Infektion / Entzündung;1,445;;12,3;3;0,307;26;0,070;0,092;;
